"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"146383634134351873","","","2011-12-13 00:19:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Now, that's a plank.   http://t.co/HXeQ8Xqh","","","","http://twitpic.com/7sj9r6"
"145997986021908480","","","2011-12-11 22:46:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",""" I did it!"" http://t.co/EIAPZmds","","","","http://twitpic.com/7s2lwj"
"144968895592275968","","","2011-12-09 02:37:32 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","“@Pagnificent: @jimmylittle where did you get the ""I'm a noun"" tshirt? It's amazing.”. // I get most of my shirts from threadless.com","","","",""
"144968573633302528","","","2011-12-09 02:36:15 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""I say what you're thinking."" #Aesif2012","","","",""
"144580605215125506","","","2011-12-08 00:54:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""No woman looks good driving a box truck"" #Aesif2012","","","",""
"143431318062112768","","","2011-12-04 20:47:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","All right, kids. #Movember is over. It's now Shave-That-Stupid-Looking-Thing-Off-Your-Lipember. 

#PSA","","","",""
"142093003530571776","","","2011-12-01 04:09:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OH by @EducationIsFun ""That's not moderation, that's alliteration.""","","","",""
"142024817791602688","","","2011-11-30 23:38:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“@patricknorton: Suggestions? RT @conorew: Lion, No Front Row, ...PLEASE HELP!”

Plex.","","","",""
"142024571883757569","","","2011-11-30 23:37:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Do you ever get that feeling you shouldn't eat that tin of Altoids that you found in last year's winter coat?

Me neither.","","","",""
"141967270766329856","","425231715","2011-11-30 19:50:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@carlybracco -  First my mom, now you. Next thing you know gramps will be on YouTube.","","","",""
"141925207911841792","","","2011-11-30 17:03:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Watching @TWiT iPad app over AirPlay and wishing @danbenjamin had a @5by5 app so I can get out of iPad's crapy music player.","","","",""
"141917343428259840","","","2011-11-30 16:31:46 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Is there a way to NOT download app updates to my MacBookAir, since I update them on my iPad/iPhone directly? #HiveMind #TechSupport","","","",""
"141900761721356288","","","2011-11-30 15:25:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Big media just doesn't get it.  Elvis Costello tells fans not to buy his overpriced box set. http://t.co/NHDx4Xod","","","","http://www.good.is/post/people-are-awesome-elvis-costello-tells-fans-to-not-buy-his-overpriced-new-record/"
"141727640758386688","","","2011-11-30 03:57:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Thanks to all www.channelJimmy.com readers who have ordered through my Amazon link on the site.  The website paid for itself this month!","","","",""
"141705283780091905","","","2011-11-30 02:29:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Life's a Taco!"" 

http://t.co/s73T3V2P

#Muppets","","","","http://video.nytimes.com/video/2011/11/17/magazine/100000001177171/-life-s-a-happy-song-.html"
"141634635200335872","","","2011-11-29 21:48:23 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Wait, basketball was on strike?  #NotOnMyRadar","","","",""
"141588834159828992","","","2011-11-29 18:46:23 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","New on the Blog: Everything's Amazing - And Nobody's Happy. Whenever I get frustrated with travel or technology, I w... http://t.co/SZiI934t","","","","http://ow.ly/1fTHDn"
"141358380961902592","141280139026771969","212657985","2011-11-29 03:30:38 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@michelleinbklyn Nice job on @TheLastWord tonight!","","","",""
"140897918482792448","","","2011-11-27 21:00:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","One more trip to Neverland, then two weeks at home!","","","",""
"140631823507144705","","16207467","2011-11-27 03:23:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EducationIsFun:And consolidation doesn't necessarily=bad”/Consolidation leads to mono-opinion and commoditization of ideas. And Wal-Mart.","","","",""
"140617004410355714","","","2011-11-27 02:24:41 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","New on the Blog: The Illusion of Choice - via Frugal Dad:  ""And today, most of our media is controlled by one of six... http://t.co/8uK4SOjk","","","","http://ow.ly/1fQXWC"
"140586076938047488","","","2011-11-27 00:21:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @Alyssa_Milano: What your favorite pie say about you➛ http://t.co/eYNdbUU7 /via @hydeandgeek @NJRae","140585405287370752","26642006","2011-11-27 00:19:07 +0000","http://yfrog.com/kkb9gyaj,http://yfrog.com/kkb9gyaj"
"140506873899134977","140498228897517570","136774633","2011-11-26 19:07:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@deadeyejedi @educationisfun No #WOTAE this weekend, but we're back in the studio for the holiday show next week!  With bells on.","","","",""
"140151491414605824","","","2011-11-25 19:34:54 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just unlocked the ""Zoetrope"" badge on @foursquare! #FilmBuff http://t.co/92fdea0m","","","","http://4sq.com/ulubql"
"139802198912671744","","","2011-11-24 20:26:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anyone else still pissed that Hitler ruined the Charlie Chaplin mustache? #TheLittleTramp #TheGreatDictator http://t.co/Rfc8imkL","","","","http://www.youtube.com/watch?v=QcvjoWOwnn4&feature=youtube_gdata_player"
"139798855305805824","","","2011-11-24 20:13:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @carr2n: Tents in parks? A threat to civic order. Tents at malls for Black Friday? As American as all get out. http://t.co/NE4pwczw","139786846413651968","24773177","2011-11-24 19:25:55 +0000","http://nyti.ms/vH93Yn,http://nyti.ms/vH93Yn"
"139798686547984385","","","2011-11-24 20:12:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @danfrakes: PSA: $100 iTunes gift card for $80 at http://t.co/13V0jM2a: http://t.co/Qs7ONC6p","139786043577741312","8259712","2011-11-24 19:22:44 +0000","http://BestBuy.com,http://dfrak.es/vhk5ru,http://BestBuy.com,http://dfrak.es/vhk5ru"
"139778530455203840","","","2011-11-24 18:52:53 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>","#IAmThankfulFor #MisdirectedGratitude http://t.co/149E3RBE","","","","https://twitter.com/jimmylittle/status/139778530455203840/photo/1"
"139574684302852096","","","2011-11-24 05:22:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OH:  ""I was fine until I dropped my pants and the police came."". ...  ""I only took off my bra once!""","","","",""
"139145702193364992","","","2011-11-23 00:58:15 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","Apparently, @FoxNews viewers know less about news than people who don't watch news or read newspapers at all.   http://t.co/rK4vp3qb","","","","http://slatest.slate.com/posts/2011/11/21/fairleigh_dickinson_publicmind_poll_shows_fox_news_viewers_less_informed_on_major_news_stories.html"
"139136795278450688","","","2011-11-23 00:22:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Dear Edward Cullen:  You stay young forever and sneak into the rooms of young girls?

How original.

Sincerely,
Peter Pan","","","",""
"139131865029292032","","","2011-11-23 00:03:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","No less than 10 people have filed patents for…     wait for it….   Pants.   http://t.co/kDUE3H6L","","","","http://www.google.com/patents?id=4JqzAAAAEBAJ&printsec=drawing&zoom=4#v=onepage&q&f=false"
"139022017050587138","","","2011-11-22 16:46:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My memoir: ""Chips in My Soup, A Life On The Road"" (as named by Dan Sylvia). I'll start writing it after my third marriage.","","","",""
"138497210940796929","","","2011-11-21 06:01:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We may be taking this portable bar thing a little too far.   We're going to need a bigger box. http://t.co/9dohzDLp","","","","https://twitter.com/jimmylittle/status/138497210940796929/photo/1"
"138473934172590080","","","2011-11-21 04:28:53 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Loading out @peterpantour an heading for what will hopefully be a relaxing week in Hartford. Then I go HOME for a bit!","","","",""
"138251019325947904","","","2011-11-20 13:43:06 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Paul R. as the mayor of Country Inn & Suites on @foursquare! http://t.co/PspythTo","","","","http://4sq.com/csYfu7"
"138092810430726144","","","2011-11-20 03:14:26 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>","Unacceptable.  That is all. http://t.co/pe2vN0ln","","","","https://twitter.com/jimmylittle/status/138092810430726144/photo/1"
"138074958038450177","","","2011-11-20 02:03:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","If you haven't been watching Bad Lip Reading Soundbites, you are missing out.  http://t.co/AW17jpFb  .

You're welcome.","","","","http://www.youtube.com/watch?v=uE5xZKszXMQ"
"138013549535559680","","","2011-11-19 21:59:29 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just unlocked the ""Bento"" badge on @foursquare! Irasshaimase! http://t.co/3jzjtRkG","","","","http://4sq.com/vaHBUO"
"137935663386476544","","","2011-11-19 16:49:59 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just unlocked the ""Baker's Dozen"" badge on @foursquare! Mmm...carbs. http://t.co/yMtHY5nj","","","","http://4sq.com/tjAHvS"
"137346404891897856","","","2011-11-18 01:48:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Well, Utica, it's been real.  Load out, sleeper bus, and a 6AM load in 150 miles away.  I thought I was done with this split-week crap...","","","",""
"137216157802438657","","","2011-11-17 17:10:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Something I've never heard until right now: ""I'm really in the mood to watch Weekend at Bernie's 2"".","","","",""
"136826727447003137","","","2011-11-16 15:23:28 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just unlocked the ""Fresh Brew"" badge on @foursquare! Coffeecoffeecoffeecoffee. http://t.co/67jc3mRz","","","","http://4sq.com/ukWxlW"
"136674563135242240","","","2011-11-16 05:18:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OH: ""It just got quiet and loud at the same time!""","","","",""
"136674359279493120","","","2011-11-16 05:18:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OH: ""Her tits are worth more than my car.""","","","",""
"136637437358243840","","","2011-11-16 02:51:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cheese!!!!! http://t.co/N9RgyvZt","","","","https://twitter.com/jimmylittle/status/136637437358243840/photo/1"
"136513695990812672","","","2011-11-15 18:39:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Not fair! http://t.co/fQ0500jV","","","","https://twitter.com/jimmylittle/status/136513695990812672/photo/1"
"136507561397600256","","","2011-11-15 18:15:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","New We Only Talk About Everything! Episode 10: Cats Are Dicks.  http://t.co/QMihlZNH","","","","http://www.bugdogstudios.com/everything/wotae-10-cats-are-dicks.html"
"136505509850259456","","","2011-11-15 18:07:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Load-in Utica is COMPLETE.The new Stanley Theatre is worlds better than the literal hole-in-the-wall it was last time I was here.","","","",""
"136124024987205632","","","2011-11-14 16:51:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Off to NY!","","","",""
"136123787178557440","","","2011-11-14 16:50:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@johnboehner re: Obamacare as job killer: Prove it. Job numbers up, unemployment down or steady. Where's the spike in dead jobs?","","","",""
"136109247510482944","","","2011-11-14 15:52:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Best. Text. Ever. #easyCheese #TSA http://t.co/m42HpmRt","","","","https://twitter.com/jimmylittle/status/136109247510482944/photo/1"
"136094823013818368","","","2011-11-14 14:55:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's been real nice, Tampa, but life goes on. @peterpantour heading to upstate NY for the week!  Love the warm, but need a little autumn.","","","",""
"135399640559398912","","","2011-11-12 16:52:44 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just became the mayor of Sheraton Tampa Riverwalk Fitness Center on @foursquare! http://t.co/cUzrgshL","","","","http://4sq.com/eX3QHC"
"135181016955502592","","","2011-11-12 02:24:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I just won #DollarFriday!

Now I have 68 more ones to put with my 11-11-11.","","","",""
"135150968944857088","","","2011-11-12 00:24:37 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","Technically, the glass is completely full. http://t.co/x4GYK9Wy","","","","https://twitter.com/jimmylittle/status/135150968944857088/photo/1"
"135115118840262656","","","2011-11-11 22:02:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","New #WeOnlyTalkAboutEverything tomorrow!  Any topics we just HAVE to hit on?","","","",""
"135105782206304256","","","2011-11-11 21:25:03 +0000","<a href=""http://www.nike.com"" rel=""nofollow"">Nike Application</a>","ran 1.14 mi
    http://t.co/XOflwGUa","","","","http://go.nike.com/1o6f70m"
"135064763821604864","","","2011-11-11 18:42:03 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted @ilike_tomove_it as the mayor of Fresh on @foursquare! http://t.co/RYcv1H2x","","","","http://4sq.com/dyBzA0"
"135053563209596928","","","2011-11-11 17:57:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Hey @EducationIsFun : Wanna record a new episode this weekend?","","","",""
"135051934720724992","","","2011-11-11 17:51:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","11/11/11!  Happy Veterans Day, Palindrome Day, and National Corduroy Appreciation Day.  http://t.co/vccjb5vq","","","","http://corduroyclub.com/about"
"134738146406563841","","","2011-11-10 21:04:12 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Kaitlin M. as the mayor of Tampa Tink's Poolside Portalounge on @foursquare! http://t.co/hPnv3wra","","","","http://4sq.com/w49qOo"
"134554893443809280","","","2011-11-10 08:56:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @chockenberry: Apps that require Facebook are like sites that require Flash. I just don't use them.","134531540829999105","36183","2011-11-10 07:23:13 +0000",""
"134106641397317632","","","2011-11-09 03:14:49 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just became the mayor of Tampa Tink's Poolside Portalounge on @foursquare! http://t.co/hPnv3wra","","","","http://4sq.com/w49qOo"
"133673125916315648","","","2011-11-07 22:32:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tampa hotel. Could be worse. @thebugdog likes it. http://t.co/PiLnym8O","","","","https://twitter.com/jimmylittle/status/133673125916315648/photo/1"
"133233956228300801","","","2011-11-06 17:27:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Greenville, SC has become one of my favorite cities i've been through. With over 300 cities behind me, that's saying a lot!","","","",""
"132584231225409536","","","2011-11-04 22:25:18 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just unlocked the ""Ten Hundred"" badge on @foursquare! http://t.co/j2oUrLkz","","","","http://4sq.com/u8JXND"
"132584142650085376","","","2011-11-04 22:24:57 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Jenny A. as the mayor of Bouharoun's Party Shop on @foursquare! http://t.co/BOxLdAxY","","","","http://4sq.com/amDi2W"
"132287379594674179","","","2011-11-04 02:45:44 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","The Patent Pending Peter Pan Potent Potables Portable Party Pack has been upgraded. Yeah. http://t.co/stMFQmkI","","","","https://twitter.com/jimmylittle/status/132287379594674179/photo/1"
"132112018089066496","","","2011-11-03 15:08:55 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>","Dorothy and Toto. (I'm Toto.) #PeterPanHalloween with @thebugdog http://t.co/y1b0YLJW","","","","https://twitter.com/jimmylittle/status/132112018089066496/photo/1"
"131919715965730817","","","2011-11-03 02:24:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Finally getting around to Halloween here in Neverland.  The townies are sure to be confused when 30 people show up in costume 2 days late.","","","",""
"131572156218880001","","","2011-11-02 03:23:41 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>","The Peter Pan Portable Cocktail Lounge. You're Welcome, America. http://t.co/tOkX42EL","","","","https://twitter.com/jimmylittle/status/131572156218880001/photo/1"
"131537992601976832","","","2011-11-02 01:07:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fast load-in, nice hotel, and great town here in Greenville,SC. Then the light board freaked a dozen times during the show. #PeterPanDisco","","","",""
"131391551980060672","","","2011-11-01 15:26:02 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>","I got this fortune last night. So today is the day. http://t.co/wq8GBfHz","","","","https://twitter.com/jimmylittle/status/131391551980060672/photo/1"
"131171140130443265","","","2011-11-01 00:50:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy Halloween from Greenville.  http://t.co/SuiRDR2Q","","","","http://yfrog.com/0z65acz"
"131145585645461504","","","2011-10-31 23:08:38 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Sushi and Earth Wind and Fire. Hmmm. (@ Sushi Murasaki w/ 2 others) http://t.co/PamRcPt0","","","","http://4sq.com/rtj9dq"
"131073589670707201","","280681621","2011-10-31 18:22:33 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","@peterpantour press:  http://t.co/iskw27YE","","","","http://www.telegram.com/article/20111030/NEWS/110309335/-1/NEWS06"
"131021607106908160","","280681621","2011-10-31 14:56:00 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","@peterpantour heading to Greenville!  Happy Halloween, y'all! (@ USAIR Flt 1583 To CLT w/ 2 others) [pic]: http://t.co/WekMP5iE","","","","http://4sq.com/tKSiXk"
"131021591889969152","","","2011-10-31 14:55:56 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Thriiiiillller Night! I just unlocked the ""Halloween 2011"" badge on @foursquare! http://t.co/67euPt7J","","","","http://4sq.com/uhQEvq"
"130869565772140544","","","2011-10-31 04:51:50 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I love setting up my own bar in hotel lobbies. (@ Peter Pan Lobby Bar) http://t.co/OPOy0TL4","","","","http://4sq.com/sde8kr"
"130346003873267712","","","2011-10-29 18:11:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cuz that's how we roll here at @peterpantour. http://t.co/L7bH2rgc","","","","https://twitter.com/jimmylittle/status/130346003873267712/photo/1"
"129906462909665281","","","2011-10-28 13:04:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hgtv: Our very own @real_genevieve is ringing the bell to open the NY Stock Exchange this morning with UNICEF! Go Gen!","129904888913211392","20188834","2011-10-28 12:58:33 +0000",""
"129809786438025216","","","2011-10-28 06:40:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stuck in the hotel lobby waiting for the bus to show up and take us to another load in 4 hours away. So we got that going for us.","","","",""
"129597164446953472","","","2011-10-27 16:35:46 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","New on the Blog: Movie Mandates on BDS! - The soon-to-be-wildly popular We Only Talk About Everything podcast is bei... http://t.co/9uG2YtJH","","","","http://ow.ly/1flwCD"
"129289561724559360","","","2011-10-26 20:13:28 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly bitlink</a>","We Only Talk About Everything 9: TGIF. Katy Perry,boobs,Gadaffi,Steve Jobs,Oktoberfest,more! @educationisfun sings! http://t.co/paXKz9zi","","","","http://bit.ly/WOTAE9"
"129288885858615297","","","2011-10-26 20:10:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @BugDogStudios: New Show! Movie ManDates 5: Wet Hot American Summer.  http://t.co/NZhbMG7V","129288816036024320","282281870","2011-10-26 20:10:30 +0000","http://bit.ly/BDSMM5,http://bit.ly/BDSMM5"
"129201117501460480","","","2011-10-26 14:22:01 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted @ber1212 as the mayor of Chris' Diner on @foursquare! http://t.co/Kl90wPqs","","","","http://4sq.com/d3HlTq"
"128851436162400256","","","2011-10-25 15:12:30 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just unlocked the ""Greasy Spoon"" badge on @foursquare! http://t.co/ZxZngVtW","","","","http://4sq.com/rzxUIM"
"128847585359306754","","","2011-10-25 14:57:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“@chrislhayes: Baby It's Cold Outside: One of the five best songs ever written?”.   --Yes.--","","","",""
"128450771288195072","","","2011-10-24 12:40:25 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly bitlink</a>","We Only Talk About Everything 9: TGIF is up!  http://t.co/paXKz9zi  Katy Perry, Nyan Cat, Gadaffi, boobs and more!  Subscribe and rate!","","","","http://bit.ly/WOTAE9"
"128284891023540224","","","2011-10-24 01:41:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","On the next installment of We Only Talk About Everything, @EducationIsFun sings some @KatyPerry.  Episode 9 hits the feed tomorrow! #WOTAE","","","",""
"128141238766551041","","","2011-10-23 16:10:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Today:Shopping, pack for tour,record a new episode of the podcast,and wash the dog. All while trying to not get sucked into #BreakingBad.","","","",""
"127819856102948864","","","2011-10-22 18:53:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @BugDogStudios: New We Only Talk About Everything tomorrow!  @EducationIsFun is very busy watching football today. #wotae","127819805632897024","282281870","2011-10-22 18:53:11 +0000",""
"127819445207969793","","","2011-10-22 18:51:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","very excited about @Squarespace 6!  Check out a teaser here.  http://t.co/cxJ3U43R","","","","http://blog.squarespace.com/blog/2011/10/21/squarespace-6.html"
"126613396664754176","","","2011-10-19 10:59:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bring your wellies, kids!  It's going to be a moist one. 

#DearGen 
#BuildingInTheRain #NotTheWetIWasLookingFor","","","",""
"125759098611441665","","","2011-10-17 02:24:40 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","New on the Blog: The Magic of Truth - Marco Tempest shows off his app, while speaking of truth and deception in a we... http://t.co/6Vl9Pt43","","","","http://ow.ly/1faD8g"
"125603844695662592","","","2011-10-16 16:07:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @xenijardin: #OWS Fact: More people have now been arrested for protesting financial crimes than the # of bankers arrested for committ ...","125590516694913024","767","2011-10-16 15:14:47 +0000",""
"125212704939061248","","","2011-10-15 14:13:30 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","Thank you for the sanity, Nordstrom. #OneHolidayAtATime http://t.co/w3mf01jC","","","","https://twitter.com/jimmylittle/status/125212704939061248/photo/1"
"125205225580675075","","","2011-10-15 13:43:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","That's a lot for a person to live up to...  http://t.co/aGgN35yM #Helvetia","","","","http://design-milk.com/the-positive-posters"
"124981579943657473","","","2011-10-14 22:55:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Good news:new iPhone activated!  Bad news:activated in the middle of a texting conversation, and now neither phone works until sync is done.","","","",""
"124947934008721408","","","2011-10-14 20:41:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","SIgn the #GetMoneyOut of Politics petition to end corporate funding of elections.  195,000 strong!  http://t.co/o8OJQaSO","","","","http://www.getmoneyout.com/"
"124941877429551105","","","2011-10-14 20:17:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","http://t.co/hMcuMcOu Well, it had to happen eventually… #Siri #iPhone4S","","","","http://shitthatsirisays.tumblr.com/"
